baseMean	log2FoldChange	lfcSE	pvalue	padj
L1M4a1	112.725532949436	-0.043831311251161	0.166665200883494	0.670311776803866	0.992927235930486
L1M4a2	93.8887219981619	-0.0246632024864706	0.172099443243241	0.803361281805004	0.992927235930486
L1M4b	494.198972368221	0.0630013624015073	0.11209938046749	0.50808934607762	0.992927235930486
L1M4c	249.335503185556	0.0515810197830702	0.138773968826503	0.624454614512165	0.992927235930486
L1M5	3069.11055180695	-0.0447658066389958	0.0751319911883741	0.5194750052005	0.992927235930486
L1M6	190.185412249502	0.113907547818735	0.160606923418051	0.310814009974701	0.992927235930486
L1M7	159.093421666977	-0.0865144680162805	0.160320070362896	0.431093738091499	0.992927235930486
L1M8	125.846357244001	-0.0554584903475092	0.166025474122439	0.608884883766895	0.992927235930486
L1M	21.1401891966588	0.00855626277847921	0.197848984468863	0.901840479385716	0.992927235930486
L1MA2	474.635174792049	0.0337681545381408	0.112441476713525	0.723409494353757	0.992927235930486
L1MA3	539.554939639645	-0.0378410120557678	0.109806312476528	0.685247167300442	0.992927235930486
L1MA5	375.417202328894	-0.0419863015573375	0.121240256101074	0.671114918798334	0.992927235930486
L1MA5A	183.140743691717	0.0662048838511796	0.151040142976833	0.538312466112177	0.992927235930486
L1MA6	214.841531217651	-0.0801094996227017	0.1507429744129	0.458436520133653	0.992927235930486
L1MA7	278.011554718406	0.0270431433634715	0.131080741482488	0.793355507763172	0.992927235930486
L1MA8	348.53141395502	0.00941582548704282	0.123929725702959	0.926119702764771	0.992927235930486
L1MB1	220.631403186528	0.061555715921026	0.145782095503847	0.564767061642981	0.992927235930486
L1MB4	891.595578829531	-0.0916634237421935	0.100724333184961	0.299050917869912	0.992927235930486
L1MB7	2213.00262103382	0.0553657918832091	0.0741695256741229	0.422007856264206	0.992927235930486
L1MC1	881.200195124162	-0.0120827871891015	0.0937201709726874	0.889865407134308	0.992927235930486
L1MC3	769.245974981463	-0.0124481163771227	0.0967088976742713	0.883843220900634	0.992927235930486
L1MC4	1913.99467281114	-0.00395521649613072	0.0802341377729919	0.956280940259709	0.992927235930486
L1MC5a	1646.25379576577	-0.0721828840356951	0.0929816552906119	0.385344035261772	0.992927235930486
L1MCb	55.2870707717861	-0.0431570299008034	0.185745274197432	0.640788696584332	0.992927235930486
L1MCc	117.654012690649	0.0582474180567316	0.167205069111568	0.582837559111812	0.992927235930486
L1MD2	824.981421319293	-0.0333675860244583	0.0971823932357834	0.69763598672	0.992927235930486
L1MD3	407.484138342717	0.0483772366041775	0.120644685260741	0.625661813817626	0.992927235930486
L1MD	484.311958583088	0.037579161693247	0.114149679814149	0.696300979796576	0.992927235930486
L1MDa	625.450210105744	0.00489641306344013	0.103206457330064	0.957444512708206	0.992927235930486
L1MDb	28.7954404368342	0.0461541388220092	0.200445255314596	0.54105756934241	0.992927235930486
L1ME1	2123.03348486326	-0.0148560733383312	0.0741108495461773	0.829830108476372	0.992927235930486
L1ME2z	346.964307951741	0.012904498827272	0.124093589063728	0.898536882079883	0.992927235930486
L1ME3	554.718832682932	-0.0353504180876165	0.110714978688664	0.706318973007036	0.992927235930486
L1ME3A	725.430339191593	-0.0572341206815549	0.103213814805278	0.522469700241131	0.992927235930486
L1ME3B	588.209553408527	-0.00800452129592123	0.106963290643738	0.92977110880877	0.992927235930486
L1ME3C	228.105778100721	0.0966032188944079	0.146266574127012	0.373655819041654	0.992927235930486
L1ME3Cz	549.122267241696	-0.0054858934346352	0.109385985527895	0.952167462838391	0.992927235930486
L1ME3F	358.62871411236	0.0734127726083828	0.128265761203927	0.473952958984507	0.992927235930486
L1ME3G	977.236276483075	0.094253492234118	0.105475853877057	0.302400211546284	0.992927235930486
L1ME4a	1495.54330431343	0.061398390350978	0.0916025969945929	0.454795811004458	0.992927235930486
L1ME4b	1350.57887005714	0.0328927176959538	0.0893505370343398	0.683020490021031	0.992927235930486
L1ME4c	497.809652791567	0.0503236213392789	0.125141607924938	0.62102723502146	0.992927235930486
L1ME5	105.250214050106	0.0856622079006511	0.176279988798124	0.426617465808636	0.992927235930486
L1MEa	16.5666233351995	0.0226415423993801	0.201487143961133	0.716138892151915	0.992927235930486
L1MEc	1021.36828488345	-0.0676565531968814	0.0926914388096095	0.414928375696715	0.992927235930486
L1MEf	598.716210913465	-0.0336928690811825	0.104571857519604	0.709412724061957	0.992927235930486
L1MEg1	32.3773525221216	-0.0726443996319159	0.206904112628491	0.370762985066885	0.992927235930486
L1MEg2	21.3001036883784	0.0233554375357233	0.199105429733647	0.73145363250356	0.992927235930486
L1MEg	741.56767568651	0.0423679659676296	0.10326477962959	0.638853482718052	0.992927235930486
L1MEh	108.766494805767	0.0802984177878664	0.179471992286768	0.447746015369699	0.992927235930486
L1MEj	173.09718806145	-0.0843683614034619	0.159436918394547	0.438773916205393	0.992927235930486
L1P1	335.079802504373	0.0572826024168706	0.130941044857479	0.579180862247357	0.992927235930486
L1P5	20.7138568208496	0.0307933537009565	0.202513609793356	0.626280758839595	0.992927235930486
L1PA11	430.283060021747	0.077561574751701	0.122250671589077	0.43901966800227	0.992927235930486
L1PA13	633.157047897605	0.0615970378576941	0.115757899154887	0.525255029176606	0.992927235930486
L1PA15-16	112.799331826377	-0.0193219391165378	0.164355386274706	0.849922595410262	0.992927235930486
L1PA17	188.016253515596	-0.0226568344000816	0.146473642505402	0.828321298445584	0.992927235930486
L1PA5	1506.44449336184	-0.0328640852488014	0.0807093728551499	0.658348304565975	0.992927235930486
L1PA6	1080.78148027711	0.00462988277327413	0.0921206444911925	0.956461275722762	0.992927235930486
L1PA8	385.20303345206	0.019366153279091	0.121905206417111	0.84671831278533	0.992927235930486
L1PB1	1507.42892221491	-0.0119750773228381	0.0796503896409823	0.870175766002813	0.992927235930486
L1PB2	129.034215909142	0.103426020110804	0.181476104281278	0.346887837956903	0.992927235930486
L1PB3	194.198310478826	-0.0374215869528042	0.145414332151333	0.721903671101624	0.992927235930486
L1PB4	290.62018972815	-0.0806130559604307	0.134781282805222	0.44063077822361	0.992927235930486
L1PB	100.398354161535	0.0179392487940334	0.167005697918384	0.861447743627519	0.992927235930486
L1PBa1	42.8663438623693	0.00858360147467596	0.188038317719123	0.920465175785785	0.992927235930486
L1PBa	145.814095396347	-0.0489789024109733	0.157025977223396	0.647827642988752	0.992927235930486
L1PBb	37.4920006102868	0.0298759786231433	0.194057294898355	0.707892512471449	0.992927235930486
L2-3_Crp	75.5096156676972	0.0244841622184391	0.175256221212896	0.804139112499246	0.992927235930486
L2	3720.07249061154	-0.0321973695764673	0.0659088019322775	0.606331036957664	0.992927235930486
L2a	10095.5841945601	-0.0154557076591301	0.0553027425957397	0.770311405548045	0.992927235930486
L2b	5062.97123166894	-0.00757328342749457	0.0620436909924457	0.897166829926362	0.992927235930486
L2c	7704.46111430102	0.00473167906822864	0.0567505533003453	0.931647134195952	0.992927235930486
L3	3007.83826449709	0.00805784484863037	0.0662400929632885	0.898688291306542	0.992927235930486
L3b	750.163851234275	0.0333390741157687	0.097425180844343	0.700365415496605	0.992927235930486
L4_A_Mam	373.193589601258	0.0259715358428221	0.121151318689967	0.794167191066607	0.992927235930486
L4_B_Mam	213.91447940448	-0.0502978320872557	0.142695713128349	0.633100475051855	0.992927235930486
L4_C_Mam	175.460421742733	0.0270484915510594	0.151546216933622	0.798868518520067	0.992927235930486
L5	37.4963400813487	-0.0580151019988894	0.198081704642066	0.492047233512966	0.992927235930486
LOR1-int	69.7094813314333	-0.0633197628038247	0.185133251580534	0.519639249945484	0.992927235930486
LOR1b	35.7358520677244	0.0746636713501437	0.208546339133736	0.354537783751051	0.992927235930486
LTR101_Mam	26.1020832398672	0.0336670222378175	0.198018364018394	0.65021152425876	0.992927235930486
LTR104_Mam	34.6350553589754	-0.0452281625126401	0.196670113375854	0.574205779411883	0.992927235930486
LTR105_Mam	25.7361152800955	0.0548472270300743	0.204409810244697	0.45624420160202	0.992927235930486
LTR106_Mam	34.9444494244813	-0.0420282984289662	0.196576516062556	0.595801502932029	0.992927235930486
LTR107_Mam	21.5455633402592	-0.0235974092427362	0.198830238115395	0.728190127745078	0.992927235930486
LTR10E	26.8668921697775	0.0190051634992465	0.19673182948256	0.792366431805829	0.992927235930486
LTR12E	55.1305940031824	-0.0637157038294119	0.191516258974844	0.496316869952859	0.992927235930486
LTR12F	23.9012965700491	0.00614130224796152	0.197308317170599	0.93025489424248	0.992927235930486
LTR12_	35.0255374206034	0.0246758080946492	0.193541888326025	0.755380946484868	0.992927235930486
LTR13	147.994291214106	0.0407157060046757	0.155511053612181	0.701780948419794	0.992927235930486
LTR14	17.2174717121752	0.0420539384491856	0.206406808094965	0.485261680680112	0.992927235930486
LTR14B	23.0831414706906	0.0735421483478342	0.213383001908691	0.30758194774985	0.992927235930486
LTR16	68.5690940014921	0.0669432297758909	0.185973558045888	0.50062446407265	0.992927235930486
LTR16A1	59.0932957837737	-0.0277330450233245	0.181605320967446	0.763210378001313	0.992927235930486
LTR16A	100.340646281868	0.0183519834410754	0.166561778543664	0.858597137547583	0.992927235930486
LTR16B1	25.5822272497376	-0.0533275993526791	0.203460107314532	0.47018946375771	0.992927235930486
LTR16B2	41.5405898238093	0.0353014725826807	0.190365094623678	0.682822747595965	0.992927235930486
LTR16B	24.4474672897036	0.0616955524410482	0.20689893307637	0.40394935037836	0.992927235930486
LTR16C	179.114909736018	0.0218297781319026	0.147924799593332	0.834739231223103	0.992927235930486
LTR16E1	62.209498472412	0.0684399924898699	0.188813812926661	0.484588539883612	0.992927235930486
LTR16E2	60.7125822597962	0.0435383085256858	0.18511495977632	0.642866457375505	0.992927235930486
LTR17	63.6824886211522	-0.0719474041394736	0.190283448060977	0.460347709018378	0.992927235930486
LTR18B	22.9619591431459	0.00677832021999205	0.198555492955204	0.919480936851851	0.992927235930486
LTR1A2	206.16112336932	0.0249774866317306	0.141996810166696	0.812985912900576	0.992927235930486
LTR1E	23.435383045195	0.00730761778070403	0.196303432423669	0.919244819956105	0.992927235930486
LTR23	22.8629011980696	-0.0563154129907724	0.207416711686165	0.410582358976445	0.992927235930486
LTR27C	17.249210737141	0.0557365904641937	0.209662102425818	0.380130719839215	0.992927235930486
LTR29	44.9668923089115	0.0171928458695846	0.187006332996135	0.844216164553667	0.992927235930486
LTR2	86.8166298328317	-0.00699513643974782	0.170497751457093	0.942512093220022	0.992927235930486
LTR2C	31.6358383271775	0.0636861393172997	0.203619432409148	0.429092379758138	0.992927235930486
LTR33A	42.6228420733792	0.0368877891408119	0.19464948368813	0.64862816316248	0.992927235930486
LTR33A_	75.7917968577861	0.0854604507750629	0.189058099947356	0.406855256581023	0.992927235930486
LTR33B	96.4425132456813	-0.0932236507970176	0.186356130622377	0.378079186201722	0.992927235930486
LTR35	24.6097955544528	-0.046155433578298	0.201903160403424	0.522490627570506	0.992927235930486
LTR36	19.8212533320917	-0.0554165776291239	0.208651165335363	0.395203728526014	0.992927235930486
LTR37-int	28.830274912146	0.0245764611333628	0.195579216345119	0.745304810860456	0.992927235930486
LTR37A	46.9872017442016	0.0260357424969272	0.186436376412999	0.769873117709977	0.992927235930486
LTR37B	34.1820302139589	0.0645175945406025	0.202636046879544	0.433642911373454	0.992927235930486
LTR39	78.3544179590037	0.0579325627848314	0.179446473716306	0.566657008986652	0.992927235930486
LTR40a	42.8217233813978	-0.0512410480155973	0.195745331156291	0.543201717184972	0.992927235930486
LTR40b	48.2683575409469	0.0702722342438986	0.197254911262528	0.442816517288355	0.992927235930486
LTR40c	50.3008339898836	-0.0840445809368638	0.200479664364038	0.373347890305956	0.992927235930486
LTR41	123.902781752276	-0.0160659665334716	0.161588186625874	0.875235156197444	0.992927235930486
LTR41B	65.4075622327008	0.0603923632476699	0.185721136447475	0.536740489831651	0.992927235930486
LTR41C	25.7425630720683	0.0629406620355543	0.20798004663677	0.388414319441294	0.992927235930486
LTR42	49.8084635353312	0.0544829202635771	0.190970754244738	0.551934041038852	0.992927235930486
LTR43	38.0315058820078	0.0652332588437055	0.200542357464351	0.445980866443026	0.992927235930486
LTR45C	43.5083547279842	-0.0671132983655273	0.200612002799265	0.434466826645844	0.992927235930486
LTR46-int	18.8710250771165	0.0289849940680664	0.201537434297471	0.654354262544778	0.992927235930486
LTR46	25.0214997970486	-0.025611005929321	0.198290539356573	0.713944824303192	0.992927235930486
LTR47A	47.1505112682925	0.0547171603485677	0.192197985130612	0.545570992109618	0.992927235930486
LTR48	45.2596289781344	0.0353164705667103	0.189382135512679	0.68664581195238	0.992927235930486
LTR49-int	58.6112421006228	0.0363900945250244	0.184094360709819	0.69659321641657	0.992927235930486
LTR49	37.9728313244936	0.0299089875496049	0.191705139308737	0.714110609976881	0.992927235930486
LTR50	84.2417943714304	-0.0390907429196249	0.173882307090134	0.696144798284218	0.992927235930486
LTR51	17.1178684198627	0.0466102940988343	0.206932503430772	0.455367091473172	0.992927235930486
LTR53	40.590457476209	0.0669768874103451	0.201993275380497	0.428532184364591	0.992927235930486
LTR54B	40.9030465014898	-0.0412423494744701	0.192789713491781	0.623696010916568	0.992927235930486
LTR56	61.9690599689093	0.103613889984268	0.203104588303591	0.307752648316601	0.992927235930486
LTR5B	114.695496211803	0.106042073402495	0.179241831555259	0.339018963813131	0.992927235930486
LTR5_Hs	240.938644111101	0.0160482871312087	0.136622818312295	0.878976273434962	0.992927235930486
LTR62	20.8404061715964	0.0678975661214159	0.212386907005678	0.323451763914681	0.992927235930486
LTR64	23.5421649678186	-0.0104964544783041	0.19725640720607	0.876388462336589	0.992927235930486
LTR65	23.3592593787667	-0.00909716090070528	0.196452359289055	0.894793390448988	0.992927235930486
LTR66	16.6634056518112	-0.00591977426594243	0.199946308394545	0.921335674094153	0.992927235930486
LTR67B	80.1850072333031	0.104445472323179	0.195145919457715	0.324100524532188	0.992927235930486
LTR70	21.1448217794686	0.0490639826379546	0.205631125842203	0.465927377858039	0.992927235930486
LTR75	46.2719695137397	-0.0166404813319725	0.185908690048778	0.847577644661391	0.992927235930486
LTR76	18.0068410367403	0.0582769573509074	0.210573568203633	0.360292488445004	0.992927235930486
LTR78	159.099987605481	-0.0191058041882455	0.151537653236246	0.854508432053148	0.992927235930486
LTR78B	113.486419083103	-0.109461084450145	0.183620767083778	0.320776645570053	0.992927235930486
LTR7B	75.486210897416	-0.00512963802124248	0.177714522471721	0.955114521539971	0.992927235930486
LTR7C	29.7489391073715	-0.0314005448235467	0.195903560590625	0.679453337856764	0.992927235930486
LTR81A	20.0472491934832	-0.0086270328627894	0.198548193435448	0.893064909815174	0.992927235930486
LTR81B	25.2278423212402	-0.0209413313354738	0.196686624449669	0.769531130117719	0.992927235930486
LTR82B	24.953350529171	0.0323022170943965	0.199653881145051	0.646447054641718	0.992927235930486
LTR84b	36.0223727288752	0.0617243597729375	0.200630138290991	0.459681242406301	0.992927235930486
LTR85a	32.1854854050839	-0.0112063035626167	0.192879475566962	0.882533950096867	0.992927235930486
LTR85b	33.2953186440515	0.0447120548984219	0.197693881873345	0.57354115858701	0.992927235930486
LTR85c	32.3868494716418	-0.021606982996991	0.193503807952387	0.779685397120133	0.992927235930486
LTR86A1	32.120873369751	-0.051513742908805	0.199038430973548	0.519391037261768	0.992927235930486
LTR87	218.0030951513	-0.0946760352038433	0.148676118976434	0.383397591333676	0.992927235930486
LTR88b	43.4102353515052	0.0137993154152663	0.187919323010468	0.872580018311353	0.992927235930486
LTR89	22.4043803574333	-0.0185030486868987	0.19830261781551	0.783512783100171	0.992927235930486
LTR8	255.622333713482	0.00597824465367144	0.135366233409798	0.955535930876316	0.992927235930486
LTR8A	95.4228227166027	-0.0979549309490109	0.18885126917845	0.355488822829743	0.992927235930486
LTR90A	23.3144715902415	-0.0708497059314648	0.21137446660726	0.331179690513321	0.992927235930486
LTR9	20.1269855482435	0.0351803391258022	0.201722524141568	0.601361404283043	0.992927235930486
LTR9A1	19.6669381010293	0.00620357963418748	0.198375531770467	0.926798677297927	0.992927235930486
LTR9D	45.0077069527864	-0.0218542716045801	0.187055122149307	0.799862540627018	0.992927235930486
Looper	80.1159299227142	0.0286220992228368	0.173615413532352	0.774789450892568	0.992927235930486
MADE1	170.323197417569	0.086140303372108	0.157370419343386	0.431850139046653	0.992927235930486
MADE2	83.4174764806302	-0.0368153066608624	0.174306155664073	0.71136199791645	0.992927235930486
MARNA	206.312390043019	0.0602506938543984	0.153269153860235	0.575343456263982	0.992927235930486
MER102a	172.46890763671	0.0378623317030068	0.149331534587687	0.72045142965888	0.992927235930486
MER102b	289.087077926713	0.0342340950926258	0.130851123109645	0.739725788321428	0.992927235930486
MER102c	194.194445555006	0.053756765582043	0.148060584080863	0.614729316310573	0.992927235930486
MER103C	415.112709887886	-0.0247408396162102	0.120342689724844	0.800884049229094	0.992927235930486
MER104	132.034341159164	-0.0694440352775975	0.168736373108737	0.513738902883852	0.992927235930486
MER106B	41.0111982490235	0.0196548212945224	0.188714932695129	0.817965174855244	0.992927235930486
MER107	47.395240081835	0.0357246487127945	0.188898737692835	0.685497107450502	0.992927235930486
MER110-int	16.5759453195036	0.0388871183718095	0.204906285126583	0.530160736732228	0.992927235930486
MER110A	17.1529310770211	0.0392264784084624	0.204547769523509	0.533837215053822	0.992927235930486
MER112	226.525570117252	0.0863561709222543	0.145702421477187	0.423877484058672	0.992927235930486
MER113A	74.4721079157239	-0.0630108008358993	0.182482594655356	0.528201915043806	0.992927235930486
MER113B	27.2217797547666	-0.0502380855984681	0.202517694025211	0.494140660357348	0.992927235930486
MER115	111.932729957363	0.0159476008861452	0.16245105815582	0.880560536147854	0.992927235930486
MER117	212.226455022415	-0.111177435247705	0.153669450602171	0.314525511359143	0.992927235930486
MER119	84.7565865224373	0.050294767346852	0.17631315904461	0.619809885531223	0.992927235930486
MER11A	72.5503005523878	0.0283810124036318	0.180918305899764	0.764818054884653	0.992927235930486
MER11C	153.274074561411	0.111267797716052	0.169175266563669	0.321752496534113	0.992927235930486
MER1A	535.809315470404	-0.0387373153447367	0.113140033719208	0.683675846991928	0.992927235930486
MER1B	398.573015014773	-0.0538204375450868	0.123333995797849	0.590206095551966	0.992927235930486
MER20	1125.66252245421	-0.0282426801464896	0.0902289930345429	0.728006298481887	0.992927235930486
MER20B	189.704837372837	-0.0188016037347603	0.146318690700791	0.856873161082629	0.992927235930486
MER21B	330.852012842081	0.0865890771113013	0.129674709047581	0.400403178452713	0.992927235930486
MER21C	977.602300648363	0.0206500831086514	0.0941532291043134	0.812618133888521	0.992927235930486
MER30	361.775170856392	-0.0282867848605325	0.121532565607411	0.774560804579758	0.992927235930486
MER30B	17.6076683197177	0.0324359386935807	0.202571214749511	0.611975550150449	0.992927235930486
MER31-int	47.2429500582339	0.0302779233331687	0.18740344204909	0.732622239297173	0.992927235930486
MER31A	51.153624545696	0.00546459332806827	0.183528237328194	0.953033532274341	0.992927235930486
MER34A1	47.5019611301658	-0.00399453404434466	0.184640523631174	0.962073564757505	0.992927235930486
MER34B-int	91.380492802081	0.0411425957672968	0.174212436593015	0.684121658294612	0.992927235930486
MER34B	23.7561746508731	-0.0223899157414915	0.197945348175807	0.746784562672313	0.992927235930486
MER34C2	55.1322101934875	0.0690764177729178	0.193427390156603	0.463078688819611	0.992927235930486
MER34C_	18.9406582608276	0.0641541230754676	0.211597611558042	0.337918552846807	0.992927235930486
MER39	124.317374315144	-0.0278270566345191	0.160438727122098	0.788419965402037	0.992927235930486
MER3	755.844864670922	0.0413708495306944	0.0969587152889184	0.632434004264619	0.992927235930486
MER41A	108.434475969341	-0.0388681587806921	0.165960305663343	0.7042644491606	0.992927235930486
MER41C	16.8032782407624	0.018100018636201	0.200903748515665	0.771378907200774	0.992927235930486
MER41D	31.3453627049248	0.0343480587087651	0.196680613878948	0.654976384778538	0.992927235930486
MER41E	33.2294508747318	-0.0698333159140718	0.204584714437326	0.397049917801866	0.992927235930486
MER41G	20.8350959670788	0.031750640614725	0.200962695730361	0.637505326037336	0.992927235930486
MER44A	165.447079718238	-0.0855404756466677	0.158899318811251	0.43284152050009	0.992927235930486
MER44C	77.4266377221641	-0.0121469840834972	0.175172843729262	0.89876243099622	0.992927235930486
MER44D	47.203122543794	-0.0540474099879083	0.192013331307467	0.546889843701881	0.992927235930486
MER45A	100.967109229405	0.0413393904525529	0.168470445056578	0.689979271251727	0.992927235930486
MER45B	35.2358811986953	0.00952448188205258	0.190857558646419	0.907380732004026	0.992927235930486
MER45C	45.4212796211757	-0.0518777421262087	0.192655585790881	0.556650038040408	0.992927235930486
MER46C	308.658707101078	0.0806809728640854	0.131814026711519	0.437648904531569	0.992927235930486
MER47A	226.233392923205	0.0235660601875776	0.138778511160907	0.822520060335709	0.992927235930486
MER47B	34.9467677436904	0.0198470296359589	0.191786579752365	0.806973394704836	0.992927235930486
MER47C	33.7789557524648	-0.0250348244943579	0.194320702287612	0.744522340853634	0.992927235930486
MER49	178.659252561827	0.0432358502506212	0.150355966679457	0.683704236482557	0.992927235930486
MER4A1	102.052927420954	0.0179055611150934	0.165653646466151	0.862504763824767	0.992927235930486
MER4A	69.1738883300697	-0.0291508695650733	0.178756412774693	0.759726984343667	0.992927235930486
MER4B-int	74.9429893723257	-0.0536488258636042	0.180098760003624	0.588331125024002	0.992927235930486
MER4B	89.2093590754747	0.0615844896229115	0.176671753557691	0.550528580057395	0.992927235930486
MER4CL34	18.4803826317667	0.0169565397809918	0.200390025305111	0.788941070882773	0.992927235930486
MER4D0	38.1215695340556	0.038373524537258	0.193271014711188	0.645469371815239	0.992927235930486
MER4D	46.9998473606982	0.0247880038693424	0.18686493882846	0.77921940675026	0.992927235930486
MER4E1	85.6642457986674	0.0653719445331735	0.17848760542678	0.52597754800082	0.992927235930486
MER4E	43.1283081844737	0.0481534336212746	0.195031908503086	0.569473891007677	0.992927235930486
MER50	69.9959779389424	0.101166952825176	0.197996183054543	0.328805471966708	0.992927235930486
MER50B	32.9632184817443	0.011034793899514	0.19193598198182	0.890363328106934	0.992927235930486
MER51A	49.9792688551227	-0.00673132001932266	0.184791381532005	0.937073238102169	0.992927235930486
MER51B	43.5006489339853	0.0536507301594288	0.194526949076803	0.539424310759985	0.992927235930486
MER52A	153.164167425269	-0.0866821068484437	0.165520357576587	0.427175579701012	0.992927235930486
MER52C	22.7972943756393	-0.00887999851754959	0.196916902567571	0.895815244250358	0.992927235930486
MER52D	31.3386867311054	0.0111070138358786	0.193791146896106	0.885050314216696	0.992927235930486
MER53	203.508642290705	0.102615175152346	0.155742931734872	0.353295583135535	0.992927235930486
MER57-int	86.1449092053205	0.0738331888457295	0.180216673415291	0.478216340637598	0.992927235930486
MER57A-int	39.1778452712621	0.00985772473002645	0.192626316554571	0.900955921519266	0.992927235930486
MER57A1	25.0267673108218	0.0328193253576159	0.198519921123668	0.652697348523737	0.992927235930486
MER57B1	40.40123997171	0.0768510040274659	0.20442183124688	0.378307989145512	0.992927235930486
MER57B2	22.2294451113237	-0.034682791776422	0.200386341957558	0.616578296063872	0.992927235930486
MER58A	747.406888675889	-0.0938466070029968	0.102158420261002	0.292498124038413	0.992927235930486
MER5A1	641.003702860562	-0.0688113115422623	0.104711075092864	0.447756612767397	0.992927235930486
MER5A	1699.5558730354	-0.00337196727190941	0.0772730755225217	0.961794620842688	0.992927235930486
MER5C1	43.8150922571195	-0.0669304719415539	0.198444534841326	0.44838191635432	0.992927235930486
MER61-int	119.827917044549	0.0451285379281964	0.163184162109524	0.668983941678066	0.992927235930486
MER61E	21.5971693027773	-0.060765062173822	0.208487085033995	0.384445497760722	0.992927235930486
MER63A	96.6677606853703	0.0523937310314052	0.17225700205749	0.613010448732725	0.992927235930486
MER63C	49.9483642335325	-0.0361881042958197	0.1873237250895	0.684388885741684	0.992927235930486
MER65-int	56.639282793783	0.0824247471949859	0.19817514797826	0.390194908128987	0.992927235930486
MER65A	50.6999534902757	-0.0374500596658715	0.187788478775083	0.673400131807604	0.992927235930486
MER65C	17.4530640325158	0.0535614008394934	0.208605346430963	0.403335155910018	0.992927235930486
MER65D	26.2004489817412	0.0069268913266485	0.195269947883234	0.925877751358913	0.992927235930486
MER66-int	26.6157618570607	-0.0431747533963045	0.200065006299806	0.560140952904117	0.992927235930486
MER66C	23.1341306857936	0.071409399487881	0.212841421136022	0.315276731477729	0.992927235930486
MER67B	28.5569739241623	0.0369199911759362	0.197316939087333	0.629932816340869	0.992927235930486
MER68-int	64.8630890292319	0.0234684259633021	0.178828515768754	0.806714566940938	0.992927235930486
MER68B	24.3676595347644	-0.0159535073417469	0.196760194128777	0.81991884585426	0.992927235930486
MER6	50.3403870296784	0.0539483675505113	0.19056074884572	0.556751485653026	0.992927235930486
MER6A	56.1365231139116	-0.0303553303641932	0.183711528897277	0.739131904546383	0.992927235930486
MER6B	45.8635889033364	-0.0474302967748949	0.191812312148055	0.588592459573948	0.992927235930486
MER72	17.3966932127163	-0.01764434869895	0.200588787835624	0.775098158479563	0.992927235930486
MER74A	65.8305276853887	-0.0804670902241997	0.191547029941915	0.418500789853096	0.992927235930486
MER74B	69.3203942020958	0.0285670286527327	0.178341979096072	0.767988361699167	0.992927235930486
MER75	28.6375406266899	-0.0403215784553372	0.198076539717227	0.596481620610536	0.992927235930486
MER76	23.5238632719805	-0.0203428486439043	0.197323515627129	0.771274761799199	0.992927235930486
MER77	45.2755982268235	0.0200341413865401	0.186907918893963	0.819379009025195	0.992927235930486
MER77B	23.3998177315449	0.0596061384204035	0.207017048461716	0.409174552418513	0.992927235930486
MER81	123.961109981412	-0.0628002254375781	0.172476845766713	0.547222716642961	0.992927235930486
MER85	72.31720798675	0.0372581637484732	0.178813647192412	0.703205033348492	0.992927235930486
MER89-int	25.2893483803412	0.0442849904876478	0.201553749911172	0.541859984921561	0.992927235930486
MER89	33.1631132139631	0.00729688977784438	0.191287154789054	0.928682886412654	0.992927235930486
MER8	172.980300099553	-0.0577087711370361	0.152854444437018	0.588689912415715	0.992927235930486
MER90a	83.8701312436267	-0.043745037291438	0.177244511792171	0.658147952772345	0.992927235930486
MER91A	138.646473046338	0.0599250517468248	0.161239381905642	0.57403726398155	0.992927235930486
MER92-int	54.4498790826427	-0.0535170156062345	0.188393555064339	0.561557827605512	0.992927235930486
MER92B	102.030182689017	0.079840100654314	0.176205439000362	0.454577810144969	0.992927235930486
MER94	202.937322991785	0.0885387418893312	0.152177100107523	0.416109397690851	0.992927235930486
MER96	58.449919148857	0.0523020663012949	0.188119358900493	0.575806323472635	0.992927235930486
MER96B	100.543119826631	0.080610375969332	0.18016780252881	0.445245444682807	0.992927235930486
MER99	28.9139089557694	0.0383287675797906	0.199011209014648	0.606039804042835	0.992927235930486
MER9a3	73.7677038245562	0.107046718999948	0.199313187641922	0.307559958192298	0.992927235930486
MIR1_Amn	754.407400146957	0.0235288916934806	0.0982345826588539	0.787321512058782	0.992927235930486
MIR3	4747.15754271107	0.00878543143341617	0.0612699535737917	0.881263410260251	0.992927235930486
MIR	10323.0485513407	-0.0207879109423234	0.0561907018786129	0.716521443991948	0.992927235930486
MIRb	12886.262412974	0.00333489309872103	0.054221604957637	0.96034844340096	0.992927235930486
MIRc	5652.60818160915	0.0284281327312689	0.0621700011288978	0.63465277571655	0.992927235930486
MLT1A-int	20.3658406264838	-0.00463609738594526	0.197862164783665	0.942447014935342	0.992927235930486
MLT1A0-int	24.6922493198766	0.0201568950966364	0.196992289321775	0.779502895462195	0.992927235930486
MLT1A0	629.528683299565	-0.040696366459687	0.106650171682347	0.657069883346026	0.992927235930486
MLT1A1	209.646684394309	-0.059669822157519	0.144663385022515	0.573808523457216	0.992927235930486
MLT1B-int	24.4956782198503	0.00785927272588729	0.195883262811145	0.914131569371872	0.992927235930486
MLT1C	885.19572467606	0.0690020417213435	0.0933172717909504	0.412863872793436	0.992927235930486
