baseMean	log2FoldChange	lfcSE	pvalue	padj
L1P4d	5.94873221465049	0.000369066858947408	0.0581482602463482	0.908891275458067	0.999642617610237
L1P4e	4.71481057871886	-0.00189803313600222	0.058214969450932	0.484089928079581	0.999642617610237
L1P5	19.0938500953472	0.00228103132064673	0.058030973471645	0.682523140663721	0.999642617610237
L1PA10	641.191239772616	0.00594657537522148	0.0527543152367759	0.792501998221769	0.999642617610237
L1PA11	392.224850751148	0.00183648187285462	0.0544192210323326	0.925501922920791	0.999642617610237
L1PA12	192.638564910308	0.00584689193039764	0.056254005753486	0.712778865076465	0.999642617610237
L1PA13	596.850275599402	0.0137485701268787	0.055303356708925	0.526423525156775	0.999642617610237
L1PA14	243.363146342636	0.00483807670166604	0.0557952017960826	0.773625405718661	0.999642617610237
L1PA15-16	109.57092900004	0.00185646939486143	0.056806021631611	0.884829741287149	0.999642617610237
L1PA15	403.100860591298	-0.019136506383305	0.0582423423249073	0.349559344766552	0.999642617610237
L1PA16	622.98344699526	-0.0220865779424213	0.0574606422412735	0.351538508784185	0.999642617610237
L1PA17	174.551257025454	-0.00892574422049767	0.0572595410988696	0.697388354062993	0.999642617610237
L1PA2	1071.15445770719	0.00701762015182286	0.0521903574336054	0.767152681090484	0.999642617610237
L1PA3	2100.41162804512	0.00114058124886014	0.0491030549551312	0.963230619055799	0.999642617610237
L1PA4	1547.31412463728	-0.0143976146569158	0.0509004242104479	0.569597714392237	0.999642617610237
L1PA5	1495.68268008728	0.0356001745448022	0.0589803025985907	0.241458460823388	0.999642617610237
L1PA6	1038.33600301127	0.0142904991028977	0.0526923004387417	0.572610666362751	0.999642617610237
L1PA7	1202.81358527161	0.007232583154914	0.0510082956955293	0.774135393689522	0.999642617610237
L1PA8	344.23420503616	-0.0157660044470722	0.0573466705227091	0.417468875460253	0.999642617610237
L1PA8A	181.411372060986	-0.00352098694306225	0.0561487258498901	0.817307835505551	0.999642617610237
L1PB1	1451.40875344446	0.0129826399911974	0.0507627606787417	0.627535111882378	0.999642617610237
L1PB2	109.017155729399	-0.0024956459620559	0.0570863448959929	0.828319918714017	0.999642617610237
L1PB3	189.603682948755	0.00259627899148006	0.0559529263273647	0.880404431934329	0.999642617610237
L1PB4	290.278216785423	0.00469129958988947	0.0551982462464424	0.797287127566564	0.999642617610237
L1PB	93.1950310043382	-7.18225955751254e-06	0.0570285561894909	0.999250731141606	0.999642617610237
L1PBa1	40.4843499376117	0.00100401415636218	0.0576868813882138	0.901505225912262	0.999642617610237
L1PBa	131.046538373918	-0.0137846842624423	0.0588948877960778	0.307798726956919	0.999642617610237
L1PBb	36.1663411065379	0.00394497551764768	0.0579480170872643	0.596191188180745	0.999642617610237
L1PREC2	1015.15916475924	0.00746263101872204	0.051814704750925	0.602362438006448	0.999642617610237
L2-1_AMi	36.402346545545	0.00276371490586811	0.057876643067941	0.70223564482023	0.999642617610237
L2-1_Crp	1.88308348150156	-0.000283816612124051	0.0582267775062295	0.733854443144612	0.999642617610237
L2-3_Crp	81.2526136906222	0.0161672326808408	0.0604209095948306	0.151885398691861	0.999642617610237
L2	3573.70497344757	0.00645978071076741	0.046388114332483	0.812753348117299	0.999642617610237
L2a	9783.64331484464	0.0288378221354942	0.0485215970691794	0.362127218043738	0.999642617610237
L2b	4834.07369321798	0.0105711485883928	0.046505906041581	0.713584109950206	0.999642617610237
L2c	7276.78121369507	0.00367777648256808	0.0445706112595447	0.888791369926836	0.999642617610237
L3	2854.75691499497	0.00957255708196806	0.0474985933737681	0.727460511327105	0.999642617610237
L3b	700.961332765894	0.0031490037445984	0.0521973822938268	0.894491255142191	0.999642617610237
L4_A_Mam	355.619449436378	0.00774028375998923	0.055405721114002	0.680875818293634	0.999642617610237
L4_B_Mam	200.927602724954	-0.00832096387747532	0.0565860042401706	0.608535744783598	0.999642617610237
L4_C_Mam	169.745230174644	0.00894540407032958	0.0571023498857101	0.550834700247518	0.999642617610237
L5	39.6223475010565	0.000914129874879514	0.0576769702285488	0.912084747253292	0.999642617610237
LOR1-int	65.6991779766929	-0.00637762908440226	0.0578842255261843	0.520906952756271	0.999642617610237
LOR1a	39.6140953896416	0.00336809465787611	0.0578453164009244	0.668908605190723	0.999642617610237
LOR1b	34.0952427787134	0.00679075263738836	0.0584073049257793	0.325244225519546	0.999642617610237
LTR06	3.33445398902316	0.0021358976862668	0.0582506449686596	0.329227679011816	0.999642617610237
LTR101_Mam	21.0817318344477	-0.00219216672439104	0.0579929950303657	0.706896598117391	0.999642617610237
LTR102_Mam	10.6771843515089	0.00288449722956758	0.058185444849515	0.495296499596406	0.999642617610237
LTR103_Mam	10.2663980943078	0.00052876968322038	0.0580891603816733	0.900012269356824	0.999642617610237
LTR103b_Mam	10.4044572256143	0.000532118786242	0.0580847419560791	0.900644182239176	0.999642617610237
LTR104_Mam	38.6711534873741	0.00440598357195193	0.057932079779426	0.577874549998228	0.999642617610237
LTR105_Mam	23.0092576071543	0.00246567162382886	0.0580233772069583	0.66881643987084	0.999642617610237
LTR106_Mam	36.6523420321589	0.00115713510154808	0.0577541424555799	0.879093451190835	0.999642617610237
LTR107_Mam	17.6778292949081	-0.00582017043882926	0.058411070451236	0.282102861958327	0.999642617610237
LTR108e_Mam	0.747422922975488	0.000443773609356476	0.058224818590252	0.67527182578865	0.999642617610237
LTR10A	106.973497682615	0.00652840527434144	0.057348951500834	0.603638870425936	0.999642617610237
LTR10B1	1.30757620904861	0.000675812790389631	0.0582179653611316	0.654471679661237	0.999642617610237
LTR10B2	2.12865370514107	-0.00066553255570867	0.0582054426932181	0.728665427888453	0.999642617610237
LTR10B	1.42558031306484	-0.000436462991189821	0.0582124237067666	0.783233868845131	0.999642617610237
LTR10C	51.0366088247885	-0.00694099722741503	0.0581114450563609	0.443650666752275	0.999642617610237
LTR10D	9.18290069734828	-0.000899859514719756	0.0581156938756864	0.811746815496468	0.999642617610237
LTR10E	22.2647977100237	-0.002368192245771	0.0580075701167234	0.68372933430078	0.999642617610237
LTR10F	53.806775684581	0.0110391594597632	0.0590244354454259	0.234328405622988	0.999642617610237
LTR10G	14.7921931541658	0.00263651142859401	0.0581307862750662	0.57514321226538	0.999642617610237
LTR12	43.7212183821881	-0.00562333740944809	0.058029926694859	0.495248710058548	0.999642617610237
LTR12B	10.0878162805426	-0.000434544740527265	0.0580879670703706	0.913530980643686	0.999642617610237
LTR12C	744.159395433991	-0.00398343536113173	0.0532875829387294	0.85397565027114	0.999642617610237
LTR12D	67.5596200762382	-0.016528816470357	0.0608129464560803	0.104979949767159	0.999642617610237
LTR12E	43.2488874624624	-0.0192241140263656	0.0624054707088766	0.0256912497557096	0.999642617610237
LTR12F	21.5961688818231	-0.000797307407831656	0.0579245829169576	0.892569545855995	0.999642617610237
LTR12_	33.9313572302066	0.00314562653689345	0.0579240940988767	0.656408342361138	0.999642617610237
LTR13	120.538703633084	-0.020298408169	0.0616948841040848	0.143013175671361	0.999642617610237
LTR13A	52.6052020041622	-0.00226796441914667	0.05756713715449	0.799533281990864	0.999642617610237
LTR13_	3.77669342840454	-0.00214600890463956	0.0582393480860711	0.383132251142201	0.999642617610237
LTR14	17.8936612675889	0.00580588408702957	0.0584272370035324	0.269354724777671	0.999642617610237
LTR14A	6.32305224808144	0.000476049616498301	0.0581470948373415	0.883734935074435	0.999642617610237
LTR14B	20.9691199461815	0.00492484944373895	0.0582480484972778	0.39864128556628	0.999642617610237
LTR14C	1.57964838284721	0.000102012961999527	0.058224871165723	0.910536865480125	0.999642617610237
LTR15	11.683783099564	-0.00447943941574912	0.058322557133079	0.30787995144502	0.999642617610237
LTR16	55.0485987055231	-0.00629747347329292	0.0579697141430738	0.49604202579732	0.999642617610237
LTR16A1	58.0987081733878	0.000405328254486415	0.0574184666814182	0.957687040099627	0.999642617610237
LTR16A2	31.921868235406	-0.00150865732491042	0.057881122378933	0.814798324103894	0.999642617610237
LTR16A	88.3837052301722	-0.00619142448165338	0.0575078925059674	0.589944872894032	0.999642617610237
LTR16B1	25.9065136461417	-0.0019938092149481	0.0579066186677743	0.758905124984405	0.999642617610237
LTR16B2	34.1581825967921	-0.00351525769011424	0.057921568522289	0.624788827141877	0.999642617610237
LTR16B	21.4257823758665	0.00279529266534517	0.0580194477802876	0.641325502172155	0.999642617610237
LTR16C	164.725489072467	-0.00159688837223404	0.0563575869698818	0.909705738101742	0.999642617610237
LTR16D1	5.67214201757176	-0.00237969452487283	0.0582247725707485	0.434025593698292	0.999642617610237
LTR16D2	3.27848455987881	-0.00214239667517872	0.0582505198835074	0.328185309590179	0.999642617610237
LTR16D	18.9595250521755	-0.00339019571165259	0.0581055199564311	0.543948185704733	0.999642617610237
LTR16E1	57.2588883232226	0.00448491374955121	0.0577445317492325	0.625512662216413	0.999642617610237
LTR16E2	46.1135659356889	-0.0108799318016675	0.0590916689610697	0.203728391878871	0.999642617610237
LTR17	66.8395189952667	0.00210168194692268	0.0573747510979069	0.837222622061286	0.999642617610237
LTR18A	10.3706341601164	-5.7060911631395e-05	0.0580792508803238	0.986924710683884	0.999642617610237
LTR18B	19.949093608354	-0.00171858458864946	0.0579825344648233	0.763447721332319	0.999642617610237
LTR18C	2.19059812268846	-0.000659692350128868	0.0582050675558237	0.73113985991707	0.999642617610237
LTR19-int	61.4231257093568	-0.0123342121675983	0.0593432755327569	0.200607685368243	0.999642617610237
LTR19A	32.03703302462	-0.00189502755184044	0.0578144623173656	0.792418745873074	0.999642617610237
LTR19B	7.96937704012339	-0.0048946149822025	0.0584523702004881	0.131229132380095	0.999642617610237
LTR19C	5.76448491018054	-0.00105119610393684	0.0581649305204656	0.729909448926652	0.999642617610237
LTR1	2.28798500762414	0.000144495444648625	0.058201818830755	0.939845163193056	0.999642617610237
LTR1A1	21.4951381660772	-0.00145114881158797	0.0579459183724174	0.807104029169856	0.999642617610237
LTR1A2	186.423949478629	-0.0063891594977036	0.0563859519160424	0.69731526767922	0.999642617610237
LTR1B1	3.33423474864936	0.00159032468371631	0.0582234008546718	0.470932371430732	0.999642617610237
LTR1B	7.54009075306728	-0.00107027864771293	0.0581355918599209	0.763033782672104	0.999642617610237
LTR1C1	2.05070034911776	-0.00133909959410115	0.0582283482891699	0.451096571391546	0.999642617610237
LTR1C3	2.13391693784177	-0.000497543550856339	0.05820810305906	0.774428635156189	0.999642617610237
LTR1C	1.12332890457865	-0.000828091774617523	0.0582259170992237	0.535277789596013	0.999642617610237
LTR1D1	7.97881534468771	0.000828632802810339	0.0581227858943764	0.824468887704118	0.999642617610237
LTR1D	5.66504014260681	-0.00314936581430507	0.05828355329639	0.289994166081052	0.999642617610237
LTR1E	28.8324247812133	0.0103937487952308	0.0592014925220931	0.134307469839536	0.999642617610237
LTR1F1	8.51084727871128	0.00146299626942956	0.0581423082658965	0.693123062498199	0.999642617610237
LTR1F	5.07399586614376	0.000503941632839742	0.0581697273827722	0.857341189493782	0.999642617610237
LTR21A	11.6627636224794	-0.00294125250765826	0.0581791472864463	0.498127084904245	0.999642617610237
LTR21B	9.36465440745791	-0.00278777665165729	0.058202463609851	0.470616816260313	0.999642617610237
LTR21C	0.814630573223586	0.000509108466737396	0.0582252482315356	0.636333515462761	0.999642617610237
LTR22	0.906754225458565	0.00106501530683907	0.0582416428689257	0.265067372115927	0.999642617610237
LTR22A	4.70717996568182	0.00161551197731217	0.0582028884128276	0.550278907231435	0.999642617610237
LTR22B1	5.1045773588354	0.00180284807375258	0.0581983843780675	0.543944035307631	0.999642617610237
LTR22B2	2.27929718448698	0.000841756424328616	0.0582062164082244	0.67617650397276	0.999642617610237
LTR22B	19.8464434907176	-0.00254493339856996	0.0580304172943405	0.654563842957218	0.999642617610237
LTR22C0	11.1361239042059	0.00231839311441529	0.0581501552634316	0.581260941687122	0.999642617610237
LTR22C2	1.64987836552772	-0.00077618246675996	0.0582147988898038	0.646352869546934	0.999642617610237
LTR22C	3.36599993150916	0.00104423863520327	0.0581979135720158	0.658729750479447	0.999642617610237
LTR22E	14.3900044627773	0.00553547294992623	0.058425513899766	0.251393307861275	0.999642617610237
LTR23-int	3.50119666416948	-0.00100021742988577	0.0581998174230912	0.659437618951449	0.999642617610237
LTR23	23.2685031086956	-0.0025451364025295	0.0579818327991159	0.678646065523319	0.999642617610237
LTR24	19.0348377529077	0.00695689778493935	0.058578116881117	0.218507222116965	0.999642617610237
LTR24B	21.9417151140897	0.00837997249504076	0.0588234917021564	0.162954600917193	0.999642617610237
LTR24C	17.0446763878141	-0.0015140035481983	0.0580181721649408	0.772695494759481	0.999642617610237
LTR25-int	13.7867755932976	-0.00265693768520098	0.058130038241025	0.571141992668435	0.999642617610237
LTR25	118.500443074056	0.0046069079694743	0.0570077190564143	0.7195829321907	0.999642617610237
LTR26	15.849841050081	-0.00322346838830573	0.0581378822075747	0.527388411109017	0.999642617610237
LTR26B	2.45582111561414	0.000460125370832377	0.0581977860201694	0.824834361174916	0.999642617610237
LTR26C	8.46658800513651	-0.00471373756140915	0.0584045434087428	0.195790491588324	0.999642617610237
LTR26D	2.87305429568414	0.000951457199728981	0.0582036180602148	0.659205422055817	0.999642617610237
LTR26E	7.45958699907739	0.00201365722435317	0.0581798212866475	0.564224794238446	0.999642617610237
LTR2752	9.02397165286925	-0.0012997114670071	0.0581258889281269	0.732756985371113	0.999642617610237
LTR27	2.3920380558025	-0.000282539585506003	0.0582006819540414	0.881857291155081	0.999642617610237
LTR27B	3.46983373931372	1.34610709304097e-05	0.0581801416871506	0.997262817632675	0.999642617610237
LTR27C	11.126089954133	-0.00281611714332617	0.0581752105785693	0.508932611703558	0.999642617610237
LTR27D	0.814630573223586	0.000509108466737396	0.0582252482315356	0.636333515462761	0.999642617610237
LTR27E	4.89015081967785	-0.000477146475934044	0.0581608497712447	0.868169049311783	0.999642617610237
LTR28	4.4523004205273	0.000872355597268855	0.0581759587281156	0.754136237021007	0.999642617610237
LTR28B	8.50838713806919	-0.000215784937453498	0.0581111448499055	0.956816881842043	0.999642617610237
LTR28C	113.587214397163	-0.00338559824156153	0.0583633116673019	0.0377800709990111	0.999642617610237
LTR29	39.0841781418623	-0.00300530653825188	0.0577846270320021	0.705081134313086	0.999642617610237
LTR2	81.439901405406	-0.00115766421162014	0.0571434840554622	0.906641200978041	0.999642617610237
LTR2B	12.2516597589799	-0.002293712832051	0.0581383770974617	0.593285018140786	0.999642617610237
LTR2C	25.5217006010276	-0.000592546584768125	0.0578718787089942	0.924897983441826	0.999642617610237
LTR30	2.23494765358772	8.13424379473332e-05	0.0581972595405441	0.969717892749516	0.999642617610237
LTR31	9.34157704773528	-0.00284573983830899	0.0581994116760112	0.472785645642577	0.999642617610237
LTR32	42.7158935816257	-0.00582089762328426	0.0580723335249154	0.475973658106375	0.999642617610237
LTR33	247.526607394474	-0.0179439523266068	0.0588765450722128	0.319499705217158	0.999642617610237
LTR33A	39.3693324510355	0.0023935185783097	0.0578496784553128	0.741614667174503	0.999642617610237
LTR33A_	62.3464173453193	-0.00372905755424015	0.0575608808629553	0.70265486323176	0.999642617610237
LTR33B	90.9143311553533	-0.00971774105673205	0.0582860143212942	0.384949881320677	0.999642617610237
LTR33C	12.4496751016575	-0.00149582509770971	0.058077272140624	0.742872921783328	0.999642617610237
LTR34	6.95137763419702	-0.00163805434860968	0.0581711776499682	0.619910842728751	0.999642617610237
LTR35	22.7149797631216	-0.0045701492919739	0.0581749749998526	0.447852030746305	0.999642617610237
LTR35A	1.13749920079032	-0.000860912028041719	0.0582262005599281	0.525338292960064	0.999642617610237
LTR35B	9.92730128789136	0.000620116064010139	0.0580987866890473	0.878756431235799	0.999642617610237
LTR36	27.4446543158731	0.0077159203863257	0.0585984810454291	0.253490300173753	0.999642617610237
LTR37-int	25.1137767424726	-0.000768805093212815	0.0578763260974775	0.903720463934581	0.999642617610237
LTR37A	46.7422755019271	0.0057897527768373	0.0579955987162054	0.505432694126194	0.999642617610237
LTR37B	29.593234065255	0.00189579146679958	0.0578556557854759	0.786585813374696	0.999642617610237
LTR38-int	1.39540107837725	-0.00113892286093962	0.0582311212517894	0.424765002599298	0.999642617610237
LTR38	7.63317885509663	-0.00281920577344061	0.0582232705208886	0.430607333089317	0.999642617610237
LTR38B	6.78933349697983	-0.00648722305422713	0.0586937000228197	0.0409217182761785	0.999642617610237
LTR38C	7.73828911337511	-0.000155627580005349	0.0581273325902546	0.962349178746218	0.999642617610237
LTR39-int	2.39730128850321	-0.000253270199118982	0.0581964084013919	0.900341667589894	0.999642617610237
LTR39	66.4804574188845	-0.00403209220611803	0.0575240061531797	0.688238911718697	0.999642617610237
LTR3	2.20134382846367	4.37450243449566e-05	0.0581981931254117	0.983281081954694	0.999642617610237
LTR3A	8.03829962159301	-0.000945192891603004	0.0581233438964842	0.797543479184864	0.999642617610237
LTR3B	2.15356970712795	2.17583576930549e-05	0.0582021453337903	0.992151965435522	0.999642617610237
LTR3B_	5.8890286973714	0.00156005618355289	0.058178898940244	0.619198603880236	0.999642617610237
LTR40A1	37.2712859173164	-0.0136539401771997	0.0601390127037903	0.0705699751231102	0.999642617610237
LTR40a	42.8014207470798	-0.00168708271928954	0.0576813505110926	0.834429635699928	0.999642617610237
LTR40b	41.2442875321649	0.000606086053232094	0.0576493979097197	0.940548051533095	0.999642617610237
LTR40c	45.0762567118929	-0.0110729674436727	0.0591520581637742	0.194520914002902	0.999642617610237
LTR41	113.084294881389	-0.00667085233108724	0.0573421314083205	0.594583177575634	0.999642617610237
LTR41B	52.1034757848942	-0.00703653047005585	0.0581242403528364	0.438585074576017	0.999642617610237
LTR41C	22.7720426251097	0.0034428821158554	0.0580700333263073	0.568209304598075	0.999642617610237
LTR42	39.6699926393429	-0.0050331117207028	0.05799751747885	0.525180740364159	0.999642617610237
LTR43-int	6.73502219545074	0.000987409286770867	0.0581432259225878	0.775358389548096	0.999642617610237
LTR43	29.2771218582555	-0.00350128595507607	0.0579668845600912	0.611748920986033	0.999642617610237
LTR43B	3.25101815992534	0.000986746114099106	0.0581959422060287	0.679224885549659	0.999642617610237
LTR44	9.63395694291613	0.000145407608399299	0.0580891857594517	0.973831079063334	0.999642617610237
LTR45	2.44507540983893	-0.000241476821915073	0.0581947114460558	0.905673452516567	0.999642617610237
LTR45B	8.80173148304441	0.000302281871367752	0.0581056725593632	0.939540606624958	0.999642617610237
LTR45C	46.6367295319263	0.00114262597899408	0.0576394152525329	0.892362909612628	0.999642617610237
LTR46-int	13.7193487026757	-0.00340928904142692	0.0581809322831011	0.476046191932915	0.999642617610237
LTR46	24.3610905867964	-0.00128636264304337	0.0579060037520893	0.836325682788368	0.999642617610237
LTR47A2	4.31398859512882	-0.00133864128791538	0.0581931565985333	0.615504149831116	0.999642617610237
LTR47A	42.9658915712208	0.00296144041060151	0.0577313830577105	0.724298738703999	0.999642617610237
LTR47B2	9.49954164241993	1.40813226012066e-05	0.0580956190067517	0.999642617610237	0.999642617610237
LTR47B3	19.6583021643266	0.00467334745966899	0.0582488033447807	0.396853246494211	0.999642617610237
LTR47B4	2.08430417424181	-0.00141523782658138	0.0582283535845008	0.445713287831478	0.999642617610237
LTR48	32.0445346546078	-0.0116911604166763	0.0595286732570919	0.107692414028447	0.999642617610237
LTR48B	76.7544836232481	-0.017405114446398	0.0610215583929532	0.114256204298743	0.999642617610237
LTR49-int	54.9495949216782	0.0033096261644882	0.0575984647270964	0.724152299281043	0.999642617610237
LTR49	33.3023175854074	-0.000673839384849277	0.0577625598258438	0.925236869188174	0.999642617610237
LTR4	6.62903774470238	-0.00412074581431405	0.058377940494549	0.164210622289325	0.999642617610237
LTR50	77.4140145034144	-0.00686347407929656	0.0577900792325474	0.520817157518074	0.999642617610237
LTR51	10.6750337085651	-0.00398051593333479	0.0582817604658974	0.345127086161241	0.999642617610237
LTR52-int	22.7133603612312	-0.0048269848143463	0.0582057743035658	0.429068439228713	0.999642617610237
LTR52	28.1751553821779	-0.00738672467981622	0.0585308772184821	0.274902745277311	0.999642617610237
LTR53-int	52.4995657768369	-0.00126207275304229	0.0575532920333797	0.879827540900828	0.999642617610237
LTR53	31.8908378920925	-0.00224296883269473	0.057902119344668	0.736284782273268	0.999642617610237
LTR53B	1.66404866173939	-0.000791392591291335	0.0582150399876244	0.640615767748354	0.999642617610237
LTR54	32.1923750418951	-0.00861747548389661	0.0587170373889898	0.236563196113835	0.999642617610237
LTR54B	48.773854322812	0.00998871850054317	0.0588302530620927	0.253270522862494	0.999642617610237
LTR55	13.0436514532285	-0.000719293251479976	0.0580556670891746	0.873228884424711	0.999642617610237
LTR56	51.9967486277066	0.000913922149792828	0.0575356215302235	0.920143134802445	0.999642617610237
LTR57-int	10.3141722156435	0.000562531023971611	0.0580846643426673	0.895021003094685	0.999642617610237
LTR57	6.26611836914272	-0.00167510894579868	0.0581763351025261	0.605599228862616	0.999642617610237
LTR59	4.72094800388944	0.00125803288598371	0.0581837913759743	0.657643084581914	0.999642617610237
LTR5A	80.6839736769236	-0.00127624948135973	0.0571400364450147	0.906536315489247	0.999642617610237
LTR5B	91.1754718367211	-0.0106527134493407	0.0583920292006475	0.366424682600919	0.999642617610237
LTR5_Hs	237.638345879144	0.0150205021428992	0.0579269504191857	0.393440520615357	0.999642617610237
LTR60B	6.3342002118607	0.00166551452605983	0.0581735747431638	0.615494091984246	0.999642617610237
LTR61	12.1654905142853	0.000143627121962882	0.0580636294610965	0.975683804505715	0.999642617610237
LTR62	14.8666291594469	-0.00109330002976028	0.0580352635196245	0.82272462286682	0.999642617610237
LTR64	23.8455395257145	0.00140143555763252	0.0579256287987695	0.822254826434865	0.999642617610237
LTR65	20.3958510710155	-0.00314898852913215	0.0580609504026837	0.588668013447344	0.999642617610237
LTR66	18.6082255748609	0.00369683535933312	0.0581352583049533	0.510217421176568	0.999642617610237
LTR67B	67.0749057049213	-0.000769751946059361	0.0573022823830374	0.93846213012489	0.999642617610237
LTR68	4.71020229811423	0.000599279217575055	0.0581652901362566	0.837906842292472	0.999642617610237
LTR69	7.44678341066413	8.74964003258969e-05	0.0581227470530154	0.982569984445284	0.999642617610237
LTR6A	45.9793155749415	0.00737719728715072	0.0582586153615791	0.394073369172697	0.999642617610237
LTR6B	16.6830309597471	-0.00577698227363129	0.0584255148534271	0.266256129692416	0.999642617610237
LTR70	21.0045624135698	0.0059221695739102	0.058375173813333	0.319578337049879	0.999642617610237
LTR71A	8.76423113301808	-0.00179702018142216	0.0581472053162857	0.635130516979384	0.999642617610237
LTR71B	7.34070870259128	-7.02404592810772e-05	0.0581258234110511	0.981738253891485	0.999642617610237
LTR72	7.47266386244539	-0.00169915650777072	0.0581598843028973	0.630566443274597	0.999642617610237
LTR72B	2.52302876586223	0.000544560839267122	0.0581971762942395	0.797705862123946	0.999642617610237
LTR73	2.09847447045348	-0.0014287716162816	0.0582287957197573	0.441740589559308	0.999642617610237
LTR75	49.4950847933267	0.00657773829700358	0.0580766907214287	0.461317546949595	0.999642617610237
LTR75B	4.69945659233902	-0.000111315334748296	0.0581619379245773	0.966607227044715	0.999642617610237
LTR75_1	10.8235290479485	0.00183444257155652	0.0581172824931752	0.671663373561387	0.999642617610237
LTR76	15.8503722911344	0.00326836836211265	0.0581449901145923	0.521554017109781	0.999642617610237
LTR77	0.828800869435258	0.000495007707960192	0.0582249043924632	0.641778960026929	0.999642617610237
LTR78	155.85828795424	0.00466551520823391	0.0565043366051214	0.746354101198211	0.999642617610237
LTR78B	115.433326764203	-0.00163447333722982	0.0567507353575078	0.898692939278212	0.999642617610237
LTR79	122.45313196156	-0.0041824802331311	0.0568266010244131	0.751170170246501	0.999642617610237
LTR7A	0.688903095864558	-0.000198212744277868	0.0582228967853969	0.856877520206237	0.999642617610237
LTR7B	83.0132008976967	0.0136518610255598	0.0595737239440565	0.204095667333667	0.999642617610237
LTR7C	32.0158536137492	0.00260772442980509	0.0578821247766885	0.713498410091219	0.999642617610237
LTR80A	4.22703791827005	0.00374334091558456	0.0583590660191848	0.1424098022934	0.999642617610237
LTR80B	11.6424584040784	0.00482126125948935	0.0583691687294751	0.266576993628927	0.999642617610237
LTR81	3.54348831243069	-0.0017230970024998	0.0582213772050316	0.46791013068054	0.999642617610237
LTR81A	21.2632095005773	0.00241502846109575	0.0580162490506268	0.67725803451999	0.999642617610237
LTR81AB	2.73745530501978	0.00266138866516113	0.0582933522788309	0.169762516633582	0.999642617610237
LTR81B	18.5051344734957	-0.00936375953036187	0.0591045573020846	0.0870669423971002	0.999642617610237
LTR81C	7.94069349628353	-0.00225335965642684	0.0581846446465246	0.531144513627961	0.999642617610237
LTR82A	14.6578681109941	-0.00269967120730915	0.058123711507583	0.573508688818067	0.999642617610237
LTR82B	19.5146343459217	-0.00253828490352369	0.058054882601457	0.640336403449957	0.999642617610237
LTR83	11.7486595922193	7.27780821297994e-05	0.0580626100054533	0.989562636697872	0.999642617610237
LTR84a	7.44064598549355	-0.00304727028586765	0.0582515092497003	0.369596872281129	0.999642617610237
LTR84b	31.0030246802178	0.00127355561901726	0.0578169648396656	0.857053039106683	0.999642617610237
LTR85a	34.2117846456001	0.00432439234432315	0.0579939726337581	0.558982088639757	0.999642617610237
LTR85b	25.2376062709798	-0.00429065505536208	0.0581200712294569	0.490717171118917	0.999642617610237
LTR85c	27.7476484307986	-0.0054414575465512	0.0582385799004262	0.401814304218458	0.999642617610237
LTR86A1	36.88196262391	0.00455793341203143	0.0579911876266134	0.548980424689724	0.999642617610237
LTR86A2	17.0190151764067	0.000783586705677519	0.0579902819285403	0.88598727605396	0.999642617610237
LTR86B1	3.08962897480423	-0.00121158601333925	0.0582048942183198	0.599487984336977	0.999642617610237
LTR86B2	4.50898160537399	0.000774913374166351	0.0581763968672939	0.776527108570778	0.999642617610237
LTR86C	3.4947497413006	0.000715861723952095	0.0581851788657001	0.775044616305267	0.999642617610237
LTR87	229.068976004297	0.0136804827203911	0.0576615765413019	0.422692696913782	0.999642617610237
LTR88a	26.0678125739383	0.00574559992154514	0.0582750448845993	0.384716920845649	0.999642617610237
LTR88b	37.0044822482251	-0.00415124685283362	0.0579251266996994	0.589973368260756	0.999642617610237
LTR88c	13.4819737868449	0.000659223622530266	0.0580515993836229	0.889042235794657	0.999642617610237
LTR89	20.6930584871748	-0.00205261719480086	0.0580076629494566	0.715817512630947	0.999642617610237
LTR8	242.494565231137	0.00228559694960958	0.0555423422879451	0.893322546892684	0.999642617610237
LTR8A	95.1916367893194	-0.0040084157267718	0.057191216431266	0.730287021200208	0.999642617610237
LTR8B	72.8981502634493	-0.00770769266450547	0.0580207729990629	0.454809391865337	0.999642617610237
LTR90A	28.0970215115056	0.00296783110702256	0.0579349329214217	0.664804709561725	0.999642617610237
LTR90B	12.0836406333597	-0.00266636892789972	0.0581481263932204	0.55132699039506	0.999642617610237
LTR91	2.50359523694986	0.000496128735304586	0.0581965897289965	0.815330053234143	0.999642617610237
LTR9	15.967282962307	-0.00143191774222054	0.0580292606091108	0.778264847410445	0.999642617610237
LTR9A1	17.2888102271934	-0.00122965202520556	0.0580292866319037	0.805409732000605	0.999642617610237
LTR9B	33.799090069673	-0.000857739847404025	0.0577670627790569	0.905207177571775	0.999642617610237
LTR9C	6.19000365538366	-0.00164396291705079	0.0581765337927665	0.609518020664516	0.999642617610237
LTR9D	40.3771121202334	-0.00492346128321245	0.0579893072107701	0.537546471579632	0.999642617610237
Looper	78.2200294329439	0.00675492023743725	0.0577092030461755	0.542697295851461	0.999642617610237
MADE1	161.565655701808	0.0130117610786369	0.058150910644311	0.39875631495429	0.999642617610237
MADE2	87.8651705623828	0.00833364147551885	0.057897675974666	0.470863247488537	0.999642617610237
MARNA	198.82861212324	0.012717139382448	0.0580558831108582	0.402196753106009	0.999642617610237
MER101-int	179.48645025572	0.0319703657621461	0.0695434025709781	0.0372855587892852	0.999642617610237
