TNF_24_1_S58.k100.bam.T	TNF_24_2_S59.k100.bam.T	UT_24_1_S52.k100.bam.C	UT_24_2_S53.k100.bam.C
LTR18C	1.07459033344856	2.41801126788951	3.58876883940609	1.68102205000968
LTR19-int	60.1770586731192	43.5242028220111	78.952914466934	63.0383268753628
LTR19A	31.1631196700082	30.2251408486188	32.2989195546548	34.4609520251983
LTR19B	3.22377100034567	4.83602253577901	4.48596104925761	19.3317535751113
LTR19C	7.5221323341399	2.41801126788951	8.0747298886637	5.04306615002903
LTR1	0	4.83602253577901	1.79438441970305	2.52153307501451
LTR1A1	20.4172163355226	20.5530957770608	20.635420826585	24.3748197251403
LTR1A2	171.934453351769	191.022890163271	191.101940698374	191.636513701103
LTR1B1	4.29836133379423	4.83602253577901	0	4.20255512502419
LTR1B	7.5221323341399	6.04502816972377	9.86911430836675	6.7240882000387
LTR1C1	2.14918066689712	0	2.69157662955457	3.36204410001935
LTR1C3	1.07459033344856	2.41801126788951	0	5.04306615002903
LTR1C	1.07459033344856	0	0.897192209851523	2.52153307501451
LTR1D1	8.59672266758846	8.46303943761328	8.97192209851523	5.88357717503386
LTR1D	3.22377100034567	3.62701690183426	10.7663065182183	5.04306615002903
LTR1E	33.3123003369053	38.6881802862321	20.635420826585	22.6937976751306
LTR1F1	11.8204936679341	7.25403380366852	10.7663065182183	4.20255512502419
LTR1F	9.67131300103702	1.20900563394475	2.69157662955457	6.7240882000387
LTR21A	11.8204936679341	7.25403380366852	10.7663065182183	16.8102205000968
LTR21B	8.59672266758846	6.04502816972377	15.2522675674759	7.56459922504354
LTR21C	0	2.41801126788951	0	0.840511025004838
LTR22	0	3.62701690183426	0	0
LTR22A	2.14918066689712	9.67204507155803	4.48596104925761	2.52153307501451
LTR22B1	5.37295166724279	7.25403380366852	3.58876883940609	4.20255512502419
LTR22B2	3.22377100034567	2.41801126788951	1.79438441970305	1.68102205000968
LTR22B	21.4918066689712	14.508067607337	21.5326130364365	21.8532866501258
LTR22C0	17.1934453351769	8.46303943761328	6.28034546896066	12.6076653750726
LTR22C2	1.07459033344856	1.20900563394475	1.79438441970305	2.52153307501451
LTR22C	2.14918066689712	6.04502816972377	3.58876883940609	1.68102205000968
LTR22E	17.1934453351769	19.3440901431161	13.4578831477728	7.56459922504354
LTR23-int	5.37295166724279	0	3.58876883940609	5.04306615002903
LTR23	24.7155776693168	18.1350845091713	23.3269974561396	26.8963528001548
LTR24	25.7901680027654	21.7621014110056	13.4578831477728	15.1291984500871
LTR24B	30.0885293365596	25.3891183128398	18.841036406882	13.4481764000774
LTR24C	15.0442646682798	16.9260788752266	14.3550753576244	21.8532866501258
LTR25-int	13.9696743348313	9.67204507155803	19.7382286167335	11.7671543500677
LTR25	111.75739467865	132.990619733923	103.177104132925	126.076653750726
LTR26	15.0442646682798	12.0900563394475	15.2522675674759	21.0127756251209
LTR26B	4.29836133379423	1.20900563394475	1.79438441970305	2.52153307501451
LTR26C	5.37295166724279	4.83602253577901	15.2522675674759	8.40511025004838
LTR26D	1.07459033344856	6.04502816972377	2.69157662955457	1.68102205000968
LTR26E	12.8950840013827	4.83602253577901	5.38315325910914	6.7240882000387
LTR2752	5.37295166724279	10.8810507055028	8.0747298886637	11.7671543500677
LTR27	4.29836133379423	0	3.58876883940609	1.68102205000968
LTR27B	2.14918066689712	4.83602253577901	2.69157662955457	4.20255512502419
LTR27C	8.59672266758846	9.67204507155803	16.1494597773274	10.0861323000581
LTR27D	0	2.41801126788951	0	0.840511025004838
LTR27E	4.29836133379423	4.83602253577901	5.38315325910914	5.04306615002903
LTR28	6.44754200069135	3.62701690183426	2.69157662955457	5.04306615002903
LTR28B	11.8204936679341	4.83602253577901	8.97192209851523	8.40511025004838
LTR28C	17.1934453351769	27.8071295807293	26.9157662955457	382.432516377201
LTR29	37.6106616706995	36.2701690183426	41.27084165317	41.185040225237
LTR2	87.0418170093332	73.74934367063	83.4388755161916	81.5295694254692
LTR2B	5.37295166724279	15.7170732412818	16.1494597773274	11.7671543500677
LTR2C	23.6409873358683	26.5981239467846	22.4298052462881	29.4178858751693
LTR30	2.14918066689712	2.41801126788951	2.69157662955457	1.68102205000968
LTR31	7.5221323341399	7.25403380366852	11.6634987280698	10.9266433250629
LTR32	32.2377100034567	44.7332084559559	49.3455715418337	44.5470843252564
LTR33	235.335283025234	229.711070449503	261.980125276645	263.079950826514
LTR33A	44.0582036713909	38.6881802862321	52.0371481713883	22.6937976751306
LTR33A_	51.5803360055308	67.7043155009062	63.7006468994581	66.4003709753822
LTR33B	88.1164073427817	77.3763605724642	116.634987280698	81.5295694254692
LTR33C	10.7459033344856	12.0900563394475	14.3550753576244	12.6076653750726
LTR34	4.29836133379423	7.25403380366852	4.48596104925761	11.7671543500677
LTR35	17.1934453351769	21.7621014110056	23.3269974561396	28.5773748501645
LTR35A	1.07459033344856	0	1.79438441970305	1.68102205000968
LTR35B	7.5221323341399	13.2990619733923	6.28034546896066	12.6076653750726
LTR36	36.536071337251	29.0161352146741	21.5326130364365	22.6937976751306
LTR37-int	22.5663970024197	26.5981239467846	26.9157662955457	24.3748197251403
LTR37A	46.207384338288	55.6142591614587	43.9624182827246	41.185040225237
LTR37B	26.8647583362139	35.0611633843979	28.7101507152487	27.7368638251596
LTR38-int	0	1.20900563394475	2.69157662955457	1.68102205000968
LTR38	5.37295166724279	6.04502816972377	9.86911430836675	9.24562127505321
LTR38B	2.14918066689712	2.41801126788951	11.6634987280698	10.9266433250629
LTR38C	3.22377100034567	12.0900563394475	8.0747298886637	7.56459922504354
LTR39-int	3.22377100034567	1.20900563394475	1.79438441970305	3.36204410001935
LTR39	56.9532876727736	70.1223267687957	69.0838001585672	69.7624150754015
LTR3	3.22377100034567	1.20900563394475	2.69157662955457	1.68102205000968
LTR3A	7.5221323341399	7.25403380366852	8.97192209851523	8.40511025004838
LTR3B	4.29836133379423	0	1.79438441970305	2.52153307501451
LTR3B_	4.29836133379423	9.67204507155803	5.38315325910914	4.20255512502419
LTR40A1	21.4918066689712	32.6431521165084	39.476457233467	55.4737276503193
LTR40a	40.8344326710452	42.3151971880664	36.7848806039124	51.2711725252951
LTR40b	38.6852520041481	44.7332084559559	40.3736494433185	41.185040225237
LTR40c	33.3123003369053	41.1061915541216	52.9343403812398	52.9521945753048
LTR41	105.309852677959	110.019512688973	132.784447058025	104.2233671006
LTR41B	51.5803360055308	42.3151971880664	56.5231092206459	57.9952607253338
LTR41C	31.1631196700082	19.3440901431161	17.0466519871789	23.5343087001355
LTR42	32.2377100034567	39.8971859201769	39.476457233467	47.0686174002709
LTR43-int	7.5221323341399	7.25403380366852	6.28034546896066	5.88357717503386
LTR43	25.7901680027654	27.8071295807293	34.0933039743579	29.4178858751693
LTR43B	5.37295166724279	2.41801126788951	2.69157662955457	2.52153307501451
LTR44	8.59672266758846	10.8810507055028	8.97192209851523	10.0861323000581
LTR45	2.14918066689712	2.41801126788951	2.69157662955457	2.52153307501451
LTR45B	10.7459033344856	7.25403380366852	6.28034546896066	10.9266433250629
LTR45C	53.7295166724279	41.1061915541216	54.7287248009429	36.9824851002129
LTR46-int	11.8204936679341	10.8810507055028	17.0466519871789	15.1291984500871
LTR46	21.4918066689712	25.3891183128398	28.7101507152487	21.8532866501258
LTR47A2	4.29836133379423	2.41801126788951	7.17753767881218	3.36204410001935
LTR47A	42.9836133379423	47.1512197238454	43.0652260728731	38.6635071502225
LTR47B2	12.8950840013827	6.04502816972377	8.97192209851523	10.0861323000581
LTR47B3	16.1188550017284	30.2251408486188	18.841036406882	13.4481764000774
LTR47B4	1.07459033344856	1.20900563394475	2.69157662955457	3.36204410001935
LTR48	24.7155776693168	22.9711070449503	36.7848806039124	43.7065733002516
LTR48B	73.0721426745019	54.4052535275139	87.9248365654492	91.6157017255273
LTR49-int	60.1770586731192	54.4052535275139	55.6259170107944	49.5901504752854
LTR49	36.536071337251	29.0161352146741	33.1961117645063	34.4609520251983
LTR4	6.44754200069135	0	11.6634987280698	8.40511025004838
LTR50	63.4008296734649	81.0033774742985	87.9248365654492	77.3270143004451
LTR51	8.59672266758846	7.25403380366852	12.5606909379213	14.2886874250822
LTR52-int	20.4172163355226	18.1350845091713	29.6073429251002	22.6937976751306
LTR52	19.342626002074	26.5981239467846	32.2989195546548	34.4609520251983
LTR53-int	58.0278780062221	44.7332084559559	61.0090702699035	46.2281063752661
LTR53	21.4918066689712	38.6881802862321	42.1680338630216	25.2153307501451
LTR53B	1.07459033344856	1.20900563394475	2.69157662955457	1.68102205000968
LTR54	26.8647583362139	25.3891183128398	40.3736494433185	36.141974075208
LTR54B	49.4311553386337	62.8682929651272	46.6539949122792	36.141974075208
LTR55	12.8950840013827	12.0900563394475	17.9438441970305	9.24562127505321
LTR56	58.0278780062221	47.1512197238454	57.4203014304974	45.3875953502612
LTR57-int	12.8950840013827	8.46303943761328	8.97192209851523	10.9266433250629
LTR57	5.37295166724279	4.83602253577901	8.97192209851523	5.88357717503386
LTR59	7.5221323341399	3.62701690183426	2.69157662955457	5.04306615002903
LTR5A	78.4450943417447	81.0033774742985	83.4388755161916	79.8485473754596
LTR5B	80.5942750086418	85.8394000100775	104.971488552628	93.296723775537
LTR5_Hs	252.528728360411	247.846154958675	234.167166771247	216.011333426243
LTR60B	6.44754200069135	8.46303943761328	5.38315325910914	5.04306615002903
LTR61	17.1934453351769	7.25403380366852	10.7663065182183	13.4481764000774
LTR62	17.1934453351769	10.8810507055028	17.9438441970305	13.4481764000774
LTR64	27.9393486696625	21.7621014110056	17.9438441970305	27.7368638251596
LTR65	18.2680356686255	18.1350845091713	23.3269974561396	21.8532866501258
LTR66	19.342626002074	22.9711070449503	16.1494597773274	15.9697094750919
LTR67B	67.6991910072591	65.2863042330167	66.3922235290127	68.9219040503967
LTR68	5.37295166724279	4.83602253577901	3.58876883940609	5.04306615002903
LTR69	5.37295166724279	9.67204507155803	7.17753767881218	7.56459922504354
LTR6A	51.5803360055308	50.7782366256797	40.3736494433185	41.185040225237
LTR6B	10.7459033344856	14.508067607337	17.9438441970305	23.5343087001355
LTR70	24.7155776693168	25.3891183128398	17.9438441970305	15.9697094750919
LTR71A	5.37295166724279	9.67204507155803	10.7663065182183	9.24562127505321
LTR71B	9.67131300103702	4.83602253577901	8.97192209851523	5.88357717503386
LTR72	5.37295166724279	7.25403380366852	7.17753767881218	10.0861323000581
LTR72B	2.14918066689712	3.62701690183426	1.79438441970305	2.52153307501451
LTR73	1.07459033344856	1.20900563394475	3.58876883940609	2.52153307501451
LTR75	51.5803360055308	56.8232647954034	47.5511871221307	42.0255512502419
LTR75B	3.22377100034567	6.04502816972377	4.48596104925761	5.04306615002903
LTR75_1	9.67131300103702	14.508067607337	9.86911430836675	9.24562127505321
LTR76	19.342626002074	16.9260788752266	17.0466519871789	10.0861323000581
LTR77	0	2.41801126788951	0.897192209851523	0
LTR78	164.412321017629	154.752721144928	159.700213353571	144.567896300832
LTR78B	106.384443011407	122.10956902842	113.046218441292	120.193076575692
LTR79	124.652478680033	113.646529590807	122.915332749659	128.59818682574
LTR7	1447.47317915521	1757.89419175567	941.154628134247	1071.65155688117
LTR7A	1.07459033344856	0	0	1.68102205000968
LTR7B	96.7131300103702	91.8844281798013	88.8220287753007	54.6332166253144
LTR7C	26.8647583362139	41.1061915541216	33.1961117645063	26.8963528001548
LTR7Y	5034.45571220649	5528.78276402936	3882.15069202754	3852.06202759717
LTR80A	8.59672266758846	4.83602253577901	1.79438441970305	1.68102205000968
LTR80B	10.7459033344856	19.3440901431161	8.0747298886637	8.40511025004838
LTR81	1.07459033344856	3.62701690183426	3.58876883940609	5.88357717503386
LTR81A	17.1934453351769	29.0161352146741	16.1494597773274	22.6937976751306
LTR81AB	3.22377100034567	6.04502816972377	0	1.68102205000968
LTR81B	11.8204936679341	12.0900563394475	21.5326130364365	28.5773748501645
LTR81C	4.29836133379423	8.46303943761328	8.0747298886637	10.9266433250629
LTR82A	9.67131300103702	15.7170732412818	20.635420826585	12.6076653750726
LTR82B	19.342626002074	15.7170732412818	28.7101507152487	14.2886874250822
LTR83	15.0442646682798	8.46303943761328	12.5606909379213	10.9266433250629
LTR84a	3.22377100034567	7.25403380366852	12.5606909379213	6.7240882000387
LTR84b	31.1631196700082	32.6431521165084	34.9904961842094	25.2153307501451
LTR85a	40.8344326710452	33.8521577504531	26.0185740856942	36.141974075208
LTR85b	24.7155776693168	19.3440901431161	22.4298052462881	34.4609520251983
LTR85c	29.0139390031111	18.1350845091713	26.0185740856942	37.8229961252177
LTR86A1	32.2377100034567	48.3602253577901	34.9904961842094	31.9394189501838
LTR86A2	19.342626002074	15.7170732412818	17.0466519871789	15.9697094750919
LTR86B1	2.14918066689712	2.41801126788951	3.58876883940609	4.20255512502419
LTR86B2	6.44754200069135	3.62701690183426	6.28034546896066	1.68102205000968
LTR86C	4.29836133379423	3.62701690183426	2.69157662955457	3.36204410001935
LTR87	225.663970024197	256.309194396288	209.045784895405	225.256954701296
LTR88a	32.2377100034567	27.8071295807293	21.5326130364365	22.6937976751306
LTR88b	36.536071337251	31.4341464825636	43.0652260728731	36.9824851002129
LTR88c	19.342626002074	8.46303943761328	14.3550753576244	11.7671543500677
LTR89	23.6409873358683	14.508067607337	27.8129585053972	16.8102205000968
LTR8	224.589379690749	264.772233833901	250.316626548575	230.300020851326
LTR8A	95.6385396769216	88.257411277967	109.457449601886	87.4131466005031
LTR8B	61.2516490065678	72.5403380366852	89.7192209851523	68.0813930253918
LTR90A	30.0885293365596	30.2251408486188	26.0185740856942	26.05584177515
LTR90B	10.7459033344856	9.67204507155803	16.1494597773274	11.7671543500677
LTR91	3.22377100034567	2.41801126788951	2.69157662955457	1.68102205000968
LTR9	11.8204936679341	18.1350845091713	17.9438441970305	15.9697094750919
LTR9A1	8.59672266758846	24.1801126788951	17.0466519871789	19.3317535751113
LTR9B	30.0885293365596	36.2701690183426	38.5792650236155	30.2583969001742
LTR9C	6.44754200069135	3.62701690183426	6.28034546896066	8.40511025004838
LTR9D	30.0885293365596	43.5242028220111	47.5511871221307	40.3445292002322
Looper	81.6688653420904	84.6303943761328	71.7753767881218	74.8054812254306
MADE1	164.412321017629	178.932833823824	151.625483464907	151.291984500871
MADE2	101.011491344164	87.0484056440223	85.2332599358947	78.1675253254499
MARNA	208.47052468902	213.993997208221	154.317060094462	218.532866501258
MER101-int	177.307405019012	243.010132422896	121.120948329956	176.507315251016
MER101	5.37295166724279	1.20900563394475	1.79438441970305	9.24562127505321
MER101B	0	1.20900563394475	4.48596104925761	1.68102205000968
MER102a	174.083634018666	177.723828189879	160.597405563423	156.3350506509
MER102b	308.407425699736	309.505442289857	254.802587597832	279.890171326611
MER102c	169.785272684872	160.797749314652	180.335634180156	173.145271150997
MER103C	422.314001045283	423.151971880664	375.026343717936	417.733979427404
MER104	136.472972347967	136.617636635757	120.223756120104	142.886874250822
MER105	92.414768676576	107.601501421083	103.177104132925	100.861323000581
MER106A	38.6852520041481	27.8071295807293	41.27084165317	39.5040181752274
MER106B	40.8344326710452	49.5692309917349	39.476457233467	35.3014630502032
MER107	47.2819746717365	58.0322704293482	45.7568027024277	38.6635071502225
MER110-int	12.8950840013827	16.9260788752266	11.6634987280698	15.1291984500871
MER110	12.8950840013827	15.7170732412818	11.6634987280698	11.7671543500677
MER110A	16.1188550017284	14.508067607337	16.1494597773274	11.7671543500677
MER112	212.768886022814	230.920076083448	205.457016055999	200.041623951151
MER113	134.32379168107	139.035647903647	153.41986788461	139.524830150803
MER113A	74.1467330079505	77.3763605724642	73.5697612078249	76.4865032754402
MER113B	22.5663970024197	27.8071295807293	21.5326130364365	36.141974075208
MER115	79.5196846751933	76.1673549385195	104.074296342777	104.2233671006
MER117	184.829537353152	207.948969038498	226.989629092435	200.041623951151
MER119	66.6246006738106	76.1673549385195	71.7753767881218	79.8485473754596
MER11A	63.4008296734649	54.4052535275139	65.4950313191612	66.4003709753822
MER11B	75.221323341399	94.3024394476908	93.3079898245583	90.7751907005225
MER11C	122.503298013136	171.678800020155	124.709717169362	142.046363225818
MER11D	2.14918066689712	7.25403380366852	12.5606909379213	6.7240882000387
MER121	16.1188550017284	12.0900563394475	7.17753767881218	10.9266433250629
MER126	18.2680356686255	31.4341464825636	17.0466519871789	16.8102205000968
MER127	3.22377100034567	1.20900563394475	5.38315325910914	2.52153307501451
MER130	3.22377100034567	10.8810507055028	1.79438441970305	4.20255512502419
MER135	6.44754200069135	10.8810507055028	7.17753767881218	12.6076653750726
MER1A	510.430408388065	551.306569078808	546.390055799577	483.293839377782
MER1B	355.689400371473	353.029645111868	419.885954210513	353.014630502032
MER20	1083.18705611615	1117.12120576495	1141.22849093114	1007.7727189808
MER20B	182.680356686255	178.932833823824	171.363712081641	190.796002676098
MER21-int	54.8041070058764	30.2251408486188	55.6259170107944	41.185040225237
MER21A	136.472972347967	139.035647903647	166.877751032383	146.248918350842
MER21B	300.885293365596	308.296436655912	306.839735769221	289.135792601664
MER21C	1052.02393644614	1172.73546492641	961.790048960832	866.566866779988
MER2	1246.52478680033	1252.52983676676	1013.82719713222	1180.07747910679
MER2B	106.384443011407	78.585366206409	109.457449601886	105.90438915061
MER30	373.957436040098	361.492684549481	340.933039743579	351.333608452022
MER30B	10.7459033344856	10.8810507055028	15.2522675674759	14.2886874250822
MER31-int	44.0582036713909	42.3151971880664	40.3736494433185	44.5470843252564
MER31A	49.4311553386337	49.5692309917349	52.9343403812398	42.8660622752467
MER31B	109.608214011753	110.019512688973	75.3641456275279	80.6890584004644
MER33	700.63289740846	685.506194446675	665.71661970983	627.861735678614
MER34-int	16.1188550017284	4.83602253577901	13.4578831477728	12.6076653750726
MER34	71.9975523410534	64.077298599072	61.0090702699035	76.4865032754402
MER34A1	59.1024683396707	58.0322704293482	43.0652260728731	47.0686174002709
MER34A	48.3565650051851	72.5403380366852	69.0838001585672	58.8357717503386
MER34B-int	71.9975523410534	101.556473251359	87.0276443555977	78.1675253254499
MER34B	22.5663970024197	18.1350845091713	20.635420826585	26.8963528001548
MER34C2	67.6991910072591	62.8682929651272	41.27084165317	52.9521945753048
MER34C	0	3.62701690183426	0.897192209851523	4.20255512502419
MER34C_	20.4172163355226	16.9260788752266	11.6634987280698	16.8102205000968
MER34D	2.14918066689712	7.25403380366852	10.7663065182183	4.20255512502419
MER39	136.472972347967	139.035647903647	124.709717169362	115.150010425663
MER39B	48.3565650051851	55.6142591614587	66.3922235290127	35.3014630502032
MER3	800.569798419176	808.82476910904	698.015539264485	701.826705879039
MER4-int	121.428707679687	111.228518322917	126.504101589065	115.150010425663
MER41-int	112.831985012099	125.736585930254	130.990062638322	121.033587600697
MER41A	102.086081677613	83.421388742188	100.485527503371	110.947455300639
MER41B	95.6385396769216	102.765478885304	109.457449601886	106.744900175614
MER41C	15.0442646682798	18.1350845091713	17.0466519871789	12.6076653750726
MER41D	22.5663970024197	36.2701690183426	25.1213818758426	29.4178858751693
MER41E	42.9836133379423	44.7332084559559	34.9904961842094	36.141974075208
MER41G	20.4172163355226	14.508067607337	16.1494597773274	19.3317535751113
MER44A	153.666417683144	159.588743680707	170.466519871789	159.697094750919
MER44B	140.771333681761	141.453659171536	152.522675674759	156.3350506509
MER44C	109.608214011753	85.8394000100775	68.1866079487157	79.8485473754596
MER44D	48.3565650051851	47.1512197238454	46.6539949122792	49.5901504752854
MER45A	74.1467330079505	74.9583493045747	95.9995664541129	87.4131466005031
MER45B	60.1770586731192	70.1223267687957	34.9904961842094	30.2583969001742
MER45C	59.1024683396707	73.74934367063	42.1680338630216	50.4306615002903
MER45R	9.67131300103702	10.8810507055028	14.3550753576244	10.0861323000581
MER46C	272.945944695934	264.772233833901	277.232392844121	279.890171326611
MER47A	239.633644359028	253.891183128398	203.662631636296	216.851844451248
MER47B	25.7901680027654	30.2251408486188	32.2989195546548	31.098907925179
MER47C	17.1934453351769	27.8071295807293	24.2241896659911	42.8660622752467
MER48	6.44754200069135	1.20900563394475	6.28034546896066	7.56459922504354
MER49	147.218875682452	187.395873261437	176.74686534075	150.451473475866
MER4A1	106.384443011407	105.183490153194	97.793950873816	91.6157017255273
MER4A1_	26.8647583362139	20.5530957770608	15.2522675674759	26.8963528001548
MER4A	75.221323341399	51.9872422596244	76.2613378373794	58.8357717503386
MER4B-int	49.4311553386337	54.4052535275139	80.747298886637	68.9219040503967
MER4B	110.682804345201	84.6303943761328	84.3360677260431	73.9649702004257
MER4C	19.342626002074	19.3440901431161	18.841036406882	38.6635071502225
MER4CL34	15.0442646682798	12.0900563394475	12.5606909379213	20.1722646001161
MER4D0	21.4918066689712	20.5530957770608	34.0933039743579	32.7799299751887
MER4D1	73.0721426745019	64.077298599072	61.9062624797551	66.4003709753822
MER4D	53.7295166724279	36.2701690183426	46.6539949122792	38.6635071502225
MER4E1	87.0418170093332	101.556473251359	79.8501066767855	71.4434371254112
MER4E	30.0885293365596	35.0611633843979	32.2989195546548	42.0255512502419
MER50-int	11.8204936679341	6.04502816972377	13.4578831477728	14.2886874250822
MER50	55.878697339325	47.1512197238454	65.4950313191612	52.1116835502999
MER50B	29.0139390031111	32.6431521165084	30.5045351349518	30.2583969001742
MER50C	2.14918066689712	6.04502816972377	2.69157662955457	4.20255512502419
MER51-int	13.9696743348313	6.04502816972377	14.3550753576244	13.4481764000774
MER51A	45.1327940048394	44.7332084559559	43.0652260728731	52.1116835502999
MER51B	32.2377100034567	36.2701690183426	41.27084165317	33.6204410001935
MER51C	13.9696743348313	20.5530957770608	16.1494597773274	8.40511025004838
MER51D	13.9696743348313	3.62701690183426	8.97192209851523	8.40511025004838
MER51E	11.8204936679341	9.67204507155803	4.48596104925761	7.56459922504354
MER52-int	2.14918066689712	2.41801126788951	1.79438441970305	5.04306615002903
MER52A	136.472972347967	153.543715510984	165.980558822532	141.205852200813
MER52C	23.6409873358683	29.0161352146741	18.841036406882	25.2153307501451
MER52D	26.8647583362139	31.4341464825636	34.9904961842094	22.6937976751306
MER53	147.218875682452	164.424766216487	162.391789983126	196.679579851132
MER54A	30.0885293365596	39.8971859201769	31.4017273448033	32.7799299751887
MER54B	4.29836133379423	10.8810507055028	14.3550753576244	5.88357717503386
MER57-int	81.6688653420904	83.421388742188	73.5697612078249	77.3270143004451
MER57A-int	35.4614810038024	41.1061915541216	43.0652260728731	29.4178858751693
MER57A1	7.5221323341399	22.9711070449503	19.7382286167335	23.5343087001355
MER57B1	29.0139390031111	29.0161352146741	37.682072813764	28.5773748501645
MER57B2	18.2680356686255	19.3440901431161	23.3269974561396	22.6937976751306
MER57C1	4.29836133379423	8.46303943761328	8.0747298886637	5.04306615002903
MER57C2	9.67131300103702	8.46303943761328	7.17753767881218	7.56459922504354
MER57D	10.7459033344856	13.2990619733923	21.5326130364365	14.2886874250822
MER57E1	9.67131300103702	9.67204507155803	13.4578831477728	7.56459922504354
MER57E3	2.14918066689712	3.62701690183426	1.79438441970305	1.68102205000968
MER57F	76.2959136748476	70.1223267687957	56.5231092206459	71.4434371254112
MER58A	789.82389508469	795.525707135648	698.015539264485	769.067587879426
MER58B	628.635345067406	646.818014160443	519.474289504032	624.499691578594
MER58C	206.321344022123	203.112946502719	212.634553734811	212.649289326224
MER58D	93.4893590100245	101.556473251359	87.0276443555977	87.4131466005031
MER5A1	635.082887068098	554.933585980642	641.492430043839	605.167938003483
MER5A	1508.72482816178	1789.32833823824	1609.56282447363	1600.33299160921
MER5B	1079.9632851158	1086.89606491633	1142.12568314099	1088.46177738126
MER5C1	33.3123003369053	45.9422140899006	52.9343403812398	38.6635071502225
MER5C	515.803360055308	36.2701690183426	38.5792650236155	178.188337301026
MER61-int	101.011491344164	116.064540858696	106.765872972331	110.947455300639
MER61A	56.9532876727736	39.8971859201769	52.9343403812398	52.9521945753048
MER61B	7.5221323341399	3.62701690183426	12.5606909379213	6.7240882000387
MER61C	7.5221323341399	4.83602253577901	3.58876883940609	5.88357717503386
MER61D	8.59672266758846	10.8810507055028	9.86911430836675	3.36204410001935
MER61E	36.536071337251	32.6431521165084	24.2241896659911	23.5343087001355
MER61F	1.07459033344856	1.20900563394475	3.58876883940609	2.52153307501451
MER63A	83.8180460089875	118.482552126586	85.2332599358947	88.253657625508
MER63B	89.1909976762303	62.8682929651272	89.7192209851523	70.6029261004064
MER63C	79.5196846751933	60.4502816972377	55.6259170107944	43.7065733002516
MER63D	67.6991910072591	61.6592873311824	43.9624182827246	54.6332166253144
MER65-int	46.207384338288	60.4502816972377	43.0652260728731	52.1116835502999
MER65A	53.7295166724279	35.0611633843979	55.6259170107944	45.3875953502612
MER65B	15.0442646682798	6.04502816972377	6.28034546896066	5.88357717503386
MER65C	27.9393486696625	18.1350845091713	12.5606909379213	14.2886874250822
MER65D	25.7901680027654	26.5981239467846	23.3269974561396	25.2153307501451
MER66-int	22.5663970024197	30.2251408486188	26.0185740856942	29.4178858751693
MER66A	10.7459033344856	9.67204507155803	17.0466519871789	10.0861323000581
MER66B	92.414768676576	106.392495787138	122.018140539807	124.395631700716
MER66C	7.5221323341399	25.3891183128398	23.3269974561396	11.7671543500677
MER66D	5.37295166724279	2.41801126788951	8.0747298886637	6.7240882000387
MER67A	4.29836133379423	3.62701690183426	12.5606909379213	12.6076653750726
MER67B	21.4918066689712	21.7621014110056	23.3269974561396	26.05584177515
MER67C	91.3401783431274	131.781614099978	101.382719713222	115.990521450668
MER67D	25.7901680027654	15.7170732412818	16.1494597773274	19.3317535751113
MER68-int	51.5803360055308	47.1512197238454	59.2146858502005	59.6762827753435
MER68	49.4311553386337	87.0484056440223	76.2613378373794	79.8485473754596
MER68B	16.1188550017284	15.7170732412818	27.8129585053972	20.1722646001161
MER68C	1.07459033344856	0	0.897192209851523	2.52153307501451
MER6	51.5803360055308	45.9422140899006	43.9624182827246	43.7065733002516
MER6A	40.8344326710452	39.8971859201769	55.6259170107944	54.6332166253144
MER6B	47.2819746717365	43.5242028220111	48.4483793319822	44.5470843252564
MER6C	6.44754200069135	6.04502816972377	6.28034546896066	5.04306615002903
MER70-int	34.3868906703538	38.6881802862321	44.8596104925761	44.5470843252564
MER70A	17.1934453351769	13.2990619733923	13.4578831477728	9.24562127505321
MER70B	8.59672266758846	7.25403380366852	7.17753767881218	8.40511025004838
MER70C	8.59672266758846	8.46303943761328	4.48596104925761	9.24562127505321
MER72	21.4918066689712	15.7170732412818	20.635420826585	14.2886874250822
MER72B	4.29836133379423	4.83602253577901	4.48596104925761	3.36204410001935
MER73	1.07459033344856	10.8810507055028	7.17753767881218	4.20255512502419
MER74A	64.4754200069135	73.74934367063	73.5697612078249	62.197815850358
MER74B	66.6246006738106	89.4664169119118	56.5231092206459	69.7624150754015
MER74C	4.29836133379423	3.62701690183426	4.48596104925761	0.840511025004838
MER75	54.8041070058764	45.9422140899006	27.8129585053972	31.098907925179
MER75A	2.14918066689712	0	1.79438441970305	0.840511025004838
MER75B	0	1.20900563394475	1.79438441970305	1.68102205000968
MER76-int	3.22377100034567	3.62701690183426	6.28034546896066	1.68102205000968
MER76	23.6409873358683	10.8810507055028	22.4298052462881	24.3748197251403
MER77	31.1631196700082	33.8521577504531	45.7568027024277	36.9824851002129
MER77B	27.9393486696625	16.9260788752266	16.1494597773274	21.0127756251209
MER81	123.577888346584	128.154597198144	129.195678218619	117.671543500677
MER83	16.1188550017284	31.4341464825636	23.3269974561396	21.8532866501258
MER83A-int	2.14918066689712	2.41801126788951	5.38315325910914	3.36204410001935
MER83B-int	13.9696743348313	33.8521577504531	13.4578831477728	25.2153307501451
MER83B	1.07459033344856	3.62701690183426	0	3.36204410001935
MER83C	4.29836133379423	0	0	1.68102205000968
MER84-int	0	3.62701690183426	0.897192209851523	1.68102205000968
MER84	5.37295166724279	6.04502816972377	6.28034546896066	6.7240882000387
